book_title,book_link
Виктория и магия сложного процента,https://www.litres.ru/book/rustem-ishmakov/viktoriya-i-magiya-slozhnogo-procenta-64347461/
Турецкий гамбит,https://www.litres.ru/book/boris-akunin/tureckiy-gambit-118393/
Москит. Том 1,https://www.litres.ru/book/pavel-kornev/moskit-tom-1-68071159/
"Ваш ход, миссис Норидж",https://www.litres.ru/book/elena-mihalkova/vash-hod-missis-noridzh-63634141/
Аномальный наследник. Финал,https://www.litres.ru/book/elian-tars-14313969/anomalnyy-naslednik-final-69211102/
"Адекватность. Как видеть суть происходящего, принимать хорошие решения и создавать результат без стресса",https://www.litres.ru/book/sergey-kalinichev/adekvatnost-kak-videt-sut-proishodyaschego-prinimat-horo-67853865/
Внутренний ребенок. Как исцелить детские травмы и обрести гармонию с собой,https://www.litres.ru/book/charles-l-whitfield/vnutrenniy-rebenok-kak-iscelit-detskie-travmy-i-obrest-67423997/
Краткая история Европы,https://www.litres.ru/book/saymon-dzhenkins/kratkaya-istoriya-evropy-66546512/
Тезаурус эмоций. Руководство для писателей и сценаристов,https://www.litres.ru/audiobook/angela-ackerman/tezaurus-emociy-rukovodstvo-dlya-pisateley-i-scenaristov-65923138/
Блуждающая Земля,https://www.litres.ru/book/lu-cysin/bluzhdauschaya-zemlya-65095242/
Время переменных. Математический анализ в безумном мире,https://www.litres.ru/book/ben-orlin/vremya-peremennyh-matematicheskiy-analiz-v-bezumnom-mire-64784996/
Разрыв. Как пережить расставание и построить новую счастливую жизнь,https://www.litres.ru/book/suzen-elliott/razryv-kak-perezhit-rasstavanie-i-postroit-novuu-schastlivuu-63761191/
"Ясно, понятно. Как доносить мысли и убеждать людей с помощью слов",https://www.litres.ru/audiobook/maksim-ilyahov/yasno-ponyatno-kak-donosit-mysli-i-ubezhdat-ludey-s-pomosch-63493647/
Никаких правил. Уникальная культура Netflix,https://www.litres.ru/book/rid-hastings/nikakih-pravil-unikalnaya-kultura-netflix-63105187/
Эстетический интеллект. Как его развивать и использовать в бизнесе и жизни,https://www.litres.ru/book/pauline-brown/esteticheskiy-intellekt-kak-ego-razvivat-i-ispolzovat-v-bizn-57076266/
Как победить бессонницу? Здоровый сон за 6 недель,https://www.litres.ru/book/roman-buzunov-2/kak-pobedit-bessonnicu-zdorovyy-son-za-6-nedel-50315532/
Чужак,https://www.litres.ru/audiobook/stiven-king/chuzhak-41817206/
Брисбен,https://www.litres.ru/audiobook/evgeniy-vodolazkin/brisben-39844801/
Исчезновение Стефани Мейлер,https://www.litres.ru/book/zhoel-dikker/ischeznovenie-stefani-meyler-25567296/
"Вы сможете рисовать через 30 дней: простая пошаговая система, проверенная практикой",https://www.litres.ru/book/mark-kistler-2/vy-smozhete-risovat-cherez-30-dney-prostaya-poshagovaya-sis-23962783/
Большая книга про вас и вашего ребенка,https://www.litres.ru/book/ludmila-petranovskaja/bolshaya-kniga-pro-vas-i-vashego-rebenka-22620379/
Вся кремлевская рать. Краткая история современной России,https://www.litres.ru/audiobook/mihail-zygar/vsya-kremlevskaya-rat-kratkaya-istoriya-sovremennoy-rossii-17069520/
Уоррен Баффет. Как 5 долларов превратить в 50 миллиардов. Простые правила великого инвестора,https://www.litres.ru/book/robert-hagstrom/uorren-baffet-kak-5-dollarov-prevratit-v-50-milliardov-pro-10359197/
Рисовый штурм и еще 21 способ мыслить нестандартно,https://www.litres.ru/book/maykl-mikalko/risovyy-shturm-i-esche-21-sposob-myslit-nestandartno-9527597/
"История на миллион долларов: Мастер-класс для сценаристов, писателей и не только",https://www.litres.ru/book/robert-makki/istoriya-na-million-dollarov-master-klass-dlya-scenaristov-pi-5023304/
Алмазная колесница,https://www.litres.ru/audiobook/boris-akunin/almaznaya-kolesnica-4565078/
"Гении и аутсайдеры. Почему одним все, а другим ничего?",https://www.litres.ru/book/malkolm-gladuell/genii-i-autsaydery-pochemu-odnim-vse-a-drugim-nichego-4519228/
Азазель (аудиоспектакль),https://www.litres.ru/audiobook/boris-akunin/azazel-audiospektakl-279062/
Божья коровка,https://www.litres.ru/audiobook/anatoliy-drozdov/bozhya-korovka-69175780/
Звезд не хватит на всех. Солнечный шторм,https://www.litres.ru/book/maks-alekseevich-glebov/zvezd-ne-hvatit-na-vseh-solnechnyy-shtorm-66615388/
Скотный Двор,https://www.litres.ru/book/dzhordzh-oruell/skotnyy-dvor-8685806/
Новейший Завет,https://www.litres.ru/book/aleksey-brusnicyn-26207658/noveyshiy-zavet-65548357/
"Хорошие девочки отправляются на небеса, а плохие – куда захотят",https://www.litres.ru/book/ute-erhardt/horoshie-devochki-otpravlyautsya-na-nebesa-a-plohie-kuda-zahot-8332216/
Чапаев и Пустота,https://www.litres.ru/audiobook/viktor-pelevin/chapaev-i-pustota-4997224/
Моя гениальная подруга,https://www.litres.ru/book/elena-ferrante-10410544/moya-genialnaya-podruga-23123844/
Убить пересмешника,https://www.litres.ru/audiobook/harper-li/ubit-peresmeshnika-7279497/
Полуночная роза,https://www.litres.ru/book/lusinda-rayli/polunochnaya-roza-58505553/
Спасать или спасаться? Как избавитьcя от желания постоянно опекать других и начать думать о себе,https://www.litres.ru/book/melodi-bitti-1896661/spasat-ili-spasatsya-kak-izbavitcya-ot-zhelaniya-post-43612288/
Русский – в два счета. Учебник по русскому языку как иностранному для англоговорящих учащихся,https://www.litres.ru/book/k-chilstrom/russkiy-v-dva-scheta-uchebnik-po-russkomu-yazyku-kak-inostrann-68983935/
Нерушимый – 2,https://www.litres.ru/book/denis-ratmanov/nerushimyy-2-68931933/
Русский язык без преград. Russian made easy. Учебное пособие с переводом на английский язык. Уровень А2,https://www.litres.ru/book/olga-scherbakova-213/russkiy-yazyk-bez-pregrad-russian-made-easy-uchebnoe-67794477/
Руководство по тренингу навыков при терапии пограничного расстройства личности,https://www.litres.ru/book/marsha-linehan/rukovodstvo-po-treningu-navykov-pri-terapii-pogranichnogo-r-54813206/
Картины Италии,https://www.litres.ru/book/petr-vayl/kartiny-italii-49867810/
Linux API. Исчерпывающее руководство,https://www.litres.ru/book/maykl-kerrisk-17338340/linux-api-ischerpyvauschee-rukovodstvo-39123679/
Еще один шанс: Еще один шанс. Дикая война. И один в тайге воин,https://www.litres.ru/book/erofey-trofimov/esche-odin-shans-esche-odin-shans-dikaya-voyna-i-odin-v-ta-68328569/
Порог,https://www.litres.ru/audiobook/sergey-lukyanenko/porog-42669843/
Чистая архитектура. Искусство разработки программного обеспечения,https://www.litres.ru/book/robert-s-martin/chistaya-arhitektura-iskusstvo-razrabotki-programmnogo-obe-39113892/
"О чем мечтать. Как понять, чего хочешь на самом деле, и как этого добиться",https://www.litres.ru/book/barbara-sher/o-chem-mechtat-kak-ponyat-chego-hochesh-na-samom-dele-i-kak-e-9444689/
Триумфальная арка,https://www.litres.ru/book/erih-mariya-remark/triumfalnaya-arka-26112223/
Сервис-дизайн на практике. Проектирование лучшего клиентского опыта,https://www.litres.ru/book/adam-lawrence/servis-dizayn-na-praktike-proektirovanie-luchshego-klientsko-69264940/
Сандро из Чегема,https://www.litres.ru/audiobook/fazil-iskander/sandro-iz-chegema-chast-1-68060455/
Смертельная белизна,https://www.litres.ru/audiobook/robert-gelbreyt/smertelnaya-belizna-40984250/
Риторика. Искусство публичного выступления,https://www.litres.ru/book/irina-leshutina/ritorika-iskusstvo-publichnogo-vystupleniya-11130228/
Атлант расправил плечи (краткая версия),https://www.litres.ru/audiobook/ayn-rend/atlant-raspravil-plechi-kratkaya-versiya-5009028/
Песнь волчьей крови,https://www.litres.ru/book/anne-dar/pesn-volchey-krovi-67259717/
"Парадокс страсти. Она его любит, а он ее нет",https://www.litres.ru/audiobook/din-delis/paradoks-strasti-ona-ego-lubit-a-on-ee-net-36087539/
Открывая организации будущего,https://www.litres.ru/audiobook/frederik-lalu/otkryvaya-organizacii-buduschego-29186270/
"Гормоны счастья. Как приучить мозг вырабатывать серотонин, дофамин, эндорфин и окситоцин",https://www.litres.ru/audiobook/loretta-broyning/gormony-schastya-kak-priuchit-mozg-vyrabatyvat-serotonin-28755069/
Как разговаривать с м*даками. Что делать с неадекватными и невыносимыми людьми в вашей жизни,https://www.litres.ru/audiobook/mark-goulston/kak-razgovarivat-s-m-dakami-chto-delat-s-neadekvatnymi-i-nev-28327252/
Scrum. Революционный метод управления проектами,https://www.litres.ru/audiobook/dzheff-sazerlend/scrum-revolucionnyy-metod-upravleniya-proektami-27055942/
Сила воли. Как развить и укрепить,https://www.litres.ru/audiobook/kelli-makgonigal/sila-voli-kak-razvit-i-ukrepit-6596938/
"Чистый код: создание, анализ и рефакторинг (pdf+epub)",https://www.litres.ru/book/robert-s-martin/chistyy-kod-sozdanie-analiz-i-refaktoring-pdf-epub-6444478/
Камасутра для оратора,https://www.litres.ru/audiobook/radislav-gandapas/kamasutra-dlya-oratora-5025375/
Как сильно ты этого хочешь? Психология превосходства разума над телом,https://www.litres.ru/book/matt-fitzgerald/kak-silno-ty-etogo-hochesh-psihologiya-prevoshodstva-razum-39140765/
Гарвардский метод переговоров. Как всегда добиваться своего,https://www.litres.ru/book/brus-patton/garvardskiy-metod-peregovorov-kak-vsegda-dobivatsya-svoego-5318004/
